STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,361,021900,6853,+30.114650,-093.986487
48,361,022000,3984,+30.110748,-094.019891
48,361,022200,3441,+30.071795,-093.889225
48,361,022300,6663,+30.041791,-093.853289
48,361,022400,4834,+30.030423,-093.824934
48,363,000100,2599,+32.923222,-098.336262
48,363,000200,2191,+32.614169,-098.443064
48,363,000300,3777,+32.643734,-098.215337
48,363,000400,5908,+32.797378,-098.111418
48,363,000500,1747,+32.818175,-098.116609
48,363,000600,3188,+32.818054,-098.089705
48,363,000700,3272,+32.797897,-098.090644
48,363,000800,3003,+32.798353,-098.105037
48,363,000900,2426,+32.798693,-098.120450
48,365,950100,4740,+32.256512,-094.136798
48,365,950200,3208,+32.247330,-094.452312
48,365,950300,4304,+32.163832,-094.373901
48,365,950400,6847,+32.155838,-094.346269
48,365,950500,2431,+32.047758,-094.470767
48,365,950600,2266,+32.037817,-094.289271
48,367,140101,4178,+32.754260,-097.758650
48,367,140102,4702,+32.769328,-097.788801
48,367,140200,6392,+32.745263,-097.789570
48,367,140300,5642,+32.754108,-097.815377
48,367,140403,6223,+32.971719,-097.676852
48,367,140405,6443,+32.943114,-097.576363
48,367,140407,10214,+32.825365,-097.618146
48,367,140408,4270,+32.892042,-097.588446
48,367,140409,3442,+32.917340,-097.633407
48,367,140410,3426,+32.945451,-097.749285
48,367,140411,3814,+32.865308,-097.722587
48,367,140501,7307,+32.875817,-097.833631
48,367,140502,6475,+32.842372,-097.969960
48,367,140601,7178,+32.728372,-097.931011
48,367,140602,9585,+32.631014,-097.832087
48,367,140703,6436,+32.723626,-097.690099
48,367,140704,7495,+32.678418,-097.637621
48,367,140705,7148,+32.759897,-097.702282
48,367,140706,6557,+32.718110,-097.624325
48,369,950200,4968,+34.640419,-102.721106
48,369,950300,5301,+34.443655,-102.904360
48,371,950100,2383,+30.977077,-102.213792
48,371,950300,3246,+30.890025,-102.879388
48,371,950400,4262,+30.891518,-102.894100
48,371,950500,5616,+30.875238,-102.905972
48,373,210101,4626,+30.608660,-094.886146
48,373,210102,6526,+30.653936,-094.815718
48,373,210203,6598,+30.709797,-095.018049
48,373,210204,4102,+30.664464,-094.974367
48,373,210205,2482,+30.719512,-095.085467
48,373,210206,3338,+30.787987,-095.079608
48,373,210301,3836,+30.829935,-095.115859
48,373,210302,4354,+30.772392,-094.949314
48,373,210400,4859,+30.989409,-094.809562
48,373,210500,4692,+30.748510,-094.837245
48,375,010100,1949,+35.185984,-101.909483
48,375,010200,1961,+35.186450,-101.892936
48,375,010300,1251,+35.184892,-101.872949
48,375,010400,3365,+35.189086,-101.856883
48,375,010600,2168,+35.186957,-101.822946
48,375,010700,3262,+35.187861,-101.803310
48,375,011000,2304,+35.201846,-101.805852
48,375,011500,4155,+35.201691,-101.856604
48,375,011600,4211,+35.197806,-101.878674
48,375,011700,4540,+35.194112,-101.911529
48,375,011800,3739,+35.201433,-101.894115
48,375,011900,3205,+35.207132,-101.875314
48,375,012000,1745,+35.215548,-101.862056
48,375,012200,3946,+35.219026,-101.816670
48,375,012600,3255,+35.229629,-101.789565
48,375,012800,5053,+35.228773,-101.821532
48,375,013000,1695,+35.229531,-101.854056
48,375,013200,1636,+35.214837,-101.892231
48,375,013300,4928,+35.232558,-101.909011
48,375,013400,3007,+35.296504,-101.863446
48,375,013900,3390,+35.241798,-101.823875
48,375,014100,2684,+35.244918,-101.786911
48,375,014300,5266,+35.273668,-101.948182
48,375,014401,7786,+35.246451,-101.713636
48,375,014500,6184,+35.195968,-101.784359
48,375,014700,4934,+35.193670,-101.840547
48,375,014800,2502,+35.225903,-101.839544
48,375,014900,5901,+35.226925,-101.768998
48,375,015000,6964,+35.232368,-101.803623
48,375,015100,3296,+35.280902,-101.821255
48,375,015200,2825,+35.257838,-101.829067
48,375,015300,5002,+35.217242,-101.874800
48,375,015400,2964,+35.202967,-101.824970
48,375,980000,0,+35.218206,-101.702566
48,377,950100,2634,+30.289448,-104.066501
48,377,950200,5184,+29.562662,-104.359072
48,379,950100,6398,+32.875823,-095.734275
48,379,950200,4516,+32.900551,-095.886078
48,381,020100,2101,+35.179731,-101.912098
48,381,020200,2059,+35.179595,-101.891593
48,381,020300,1987,+35.180628,-101.874472
48,381,020400,1864,+35.178265,-101.858140
48,381,020500,3982,+35.173308,-101.844206
48,381,020600,3867,+35.180942,-101.794613
48,381,020800,6623,+35.157051,-101.856641
48,381,020900,2892,+35.169739,-101.855068
48,381,021000,2420,+35.154940,-101.871947
48,381,021101,3962,+35.171787,-101.875568
48,381,021102,2369,+35.160935,-101.880405
48,381,021200,5208,+35.169014,-101.892675
48,381,021300,5288,+35.153833,-101.893192
48,381,021500,4843,+35.132099,-101.892317
48,381,021602,5096,+35.168275,-101.910967
48,381,021603,1932,+35.179855,-101.929879
48,381,021604,4468,+35.169582,-101.928236
48,381,021605,1955,+35.150919,-101.911902
48,381,021606,5121,+35.138937,-101.911117
48,381,021608,6097,+35.130497,-101.923662
48,381,021609,3278,+35.149079,-101.928093
48,381,021702,4325,+35.082131,-101.792566
48,381,021703,6466,+35.065150,-101.893204
48,381,021704,6988,+35.058140,-101.964035
48,381,021801,6236,+34.978946,-101.932027
48,381,021802,5426,+34.978173,-101.911078
48,381,021900,4125,+34.970632,-101.902447
48,381,022001,4328,+35.135408,-101.867214
48,381,022002,5419,+35.162839,-101.811554
48,383,950100,3367,+31.215015,-101.465521
48,385,950100,3309,+29.719686,-099.841559
48,387,950100,2645,+33.553042,-094.834050
48,387,950500,4907,+33.618434,-095.058125
48,387,950600,2758,+33.468118,-095.189686
48,387,950700,2550,+33.717541,-095.214171
48,389,950100,4319,+31.406146,-103.556289
48,389,950200,2392,+31.425394,-103.494705
48,389,950300,2002,+31.418618,-103.496323
48,389,950400,4095,+31.407050,-103.506026
48,389,950500,975,+30.997743,-103.709807
48,391,950200,3699,+28.317889,-097.280663
48,391,950400,3684,+28.262780,-097.207702
48,393,950100,929,+35.720593,-100.705316
48,395,960100,2025,+31.155442,-096.660180
48,395,960200,1480,+30.981011,-096.667666
48,395,960300,4520,+31.070864,-096.436802
48,395,960400,2935,+30.851881,-096.489937
48,395,960500,5662,+30.881941,-096.592884
48,397,040101,6253,+32.942637,-096.474995
48,397,040102,6716,+32.955821,-096.490215
48,397,040200,4430,+32.948778,-096.448334
48,397,040301,5558,+32.909071,-096.512724
48,397,040302,7228,+32.916295,-096.461936
48,397,040401,9404,+32.942307,-096.343231
48,397,040402,9026,+32.956388,-096.374196
48,397,040503,6861,+32.887810,-096.454424
48,397,040504,6206,+32.862705,-096.482860
48,397,040505,10063,+32.889908,-096.400394
48,397,040506,6592,+32.855712,-096.444301
48,399,950100,1386,+31.967553,-099.985490
48,399,950200,2339,+31.959190,-099.962717
48,399,950500,1974,+31.625552,-100.121421
48,399,950600,4802,+31.748079,-099.959800
48,401,950100,5779,+32.324816,-094.598628
48,401,950200,3102,+32.339299,-094.774799
48,401,950300,5931,+32.356081,-094.859689
48,401,950400,5384,+32.272713,-094.948594
48,401,950501,5138,+32.132056,-094.792148
48,401,950502,4481,+32.187905,-094.840375
48,401,950600,2226,+32.103887,-094.668202
48,401,950700,5512,+32.171563,-094.794428
48,401,950800,4302,+32.151072,-094.815367
48,401,950900,3477,+32.142155,-094.799325
48,401,951000,2469,+32.142742,-094.945843
48,401,951100,2799,+31.954726,-094.869789
48,401,951200,2730,+31.910616,-094.628118
48,403,950100,2475,+31.470359,-093.818240
48,403,950200,3253,+31.286464,-093.981291
48,403,950300,5106,+31.307876,-093.781728
48,405,950100,3473,+31.498003,-094.152298
48,405,950200,2732,+31.531273,-094.116786
48,405,950300,2660,+31.282311,-094.183103
48,407,200101,6336,+30.493317,-094.980979
48,407,200102,10069,+30.447427,-095.186018
48,407,200200,5001,+30.605541,-095.112466
48,407,200300,4978,+30.763210,-095.231686
48,409,010201,3678,+27.898269,-097.153878
48,409,010202,4720,+27.912492,-097.163594
48,409,010301,4241,+27.881928,-097.197309
48,409,010302,4768,+27.859776,-097.208629
48,409,010500,1946,+27.921021,-097.293652
48,409,010601,5517,+27.883646,-097.331187
48,409,010602,4008,+27.894885,-097.324752
48,409,010603,2478,+27.884687,-097.303888
48,409,010604,2961,+27.876372,-097.316176
48,409,010700,3663,+27.921298,-097.280820
48,409,010800,4544,+27.976941,-097.395625
48,409,010900,4580,+28.006045,-097.583504
48,409,011000,6812,+28.031365,-097.507127
48,409,011100,2717,+27.945961,-097.585132
48,409,011200,3060,+28.072957,-097.837123
48,409,011300,5111,+28.094781,-097.826889
48,411,950100,2628,+31.196839,-098.723660
48,411,950200,3503,+31.186255,-098.793156
48,413,950300,3461,+30.875183,-100.581777
48,415,950100,4849,+32.734949,-100.878123
48,415,950200,1221,+32.688203,-101.019040
48,415,950300,5795,+32.703789,-100.928006
48,415,950600,5056,+32.684723,-100.877901
48,417,950300,3378,+32.688185,-099.308669
48,419,950100,5109,+31.941335,-094.130758
48,419,950200,3809,+31.882718,-094.394344
48,419,950300,4605,+31.827550,-094.182765
48,419,950400,6003,+31.793610,-094.177785
48,419,950500,2744,+31.702560,-094.230424
48,419,950600,3178,+31.718571,-093.962144
48,421,950200,3034,+36.336364,-101.996669
48,423,000100,6102,+32.361654,-095.332432
48,423,000201,3760,+32.376279,-095.313175
48,423,000202,2167,+32.364524,-095.309671
48,423,000300,6076,+32.370031,-095.290715
48,423,000400,2440,+32.353411,-095.319053
48,423,000500,2664,+32.351539,-095.302025
48,423,000600,2061,+32.351568,-095.285230
48,423,000700,4312,+32.325779,-095.326510
48,423,000800,5852,+32.336593,-095.306275
48,423,000900,4710,+32.339150,-095.279531
48,423,001000,4984,+32.316501,-095.312507
48,423,001101,3637,+32.319730,-095.293399
48,423,001102,2402,+32.308311,-095.289003
48,423,001200,3518,+32.324105,-095.275341
48,423,001300,2204,+32.328089,-095.258209
48,423,001401,8375,+32.509885,-095.493292
48,423,001403,7156,+32.491689,-095.402350
48,423,001404,5724,+32.537304,-095.405149
48,423,001500,5646,+32.495469,-095.148930
48,423,001601,6131,+32.410559,-095.366794
48,423,001602,4319,+32.309219,-095.386108
48,423,001604,6196,+32.356010,-095.376367
48,423,001700,8493,+32.408498,-095.259520
48,423,001801,6336,+32.364128,-095.088385
48,423,001802,7928,+32.327593,-095.217809
48,423,001803,5110,+32.311687,-095.254108
48,423,001901,5685,+32.290256,-095.311985
48,423,001905,8477,+32.270386,-095.331349
48,423,001906,5347,+32.231331,-095.366053
48,423,001907,6087,+32.180592,-095.445622
48,423,001908,9737,+32.175078,-095.337521
48,423,002003,3927,+32.300714,-095.272856
48,423,002004,2523,+32.294362,-095.290760
48,423,002006,3373,+32.275543,-095.296251
48,423,002007,7308,+32.279077,-095.264501
48,423,002008,5377,+32.253467,-095.301087
48,423,002009,7741,+32.225732,-095.211716
48,423,002101,4053,+32.169267,-095.090300
48,423,002102,5717,+32.252164,-095.122177
48,423,002200,6055,+32.200654,-095.241198
48,423,980000,4,+32.355089,-095.403000
48,425,000100,6739,+32.238933,-097.752729
48,425,000200,1751,+32.233781,-097.753098
48,427,950101,1268,+26.678227,-098.515229
48,427,950104,3743,+26.398709,-098.877897
48,427,950105,3417,+26.401437,-098.913995
48,427,950106,3407,+26.349153,-098.757222
48,427,950107,4045,+26.361608,-098.775070
48,427,950108,2818,+26.411462,-098.786560
48,427,950202,2660,+26.494399,-099.079670
48,427,950203,3886,+26.408314,-098.985813
48,427,950204,5162,+26.412976,-098.963631
48,427,950401,6422,+26.303557,-098.668590
48,427,950402,5178,+26.328741,-098.638995
48,427,950500,4915,+26.382609,-098.813447
48,427,950600,6685,+26.383740,-098.837020
48,427,950701,3922,+26.411752,-099.015927
48,427,950702,3440,+26.402466,-098.998754
48,429,950200,4149,+32.757457,-098.917471
48,429,950300,2342,+32.754931,-098.890751
48,429,950500,3139,+32.749418,-098.896828
48,431,950100,1143,+31.839559,-100.993423
48,433,950300,1490,+33.145963,-100.236102
48,435,950300,4128,+30.562364,-100.630735
48,437,950200,2016,+34.618190,-101.805097
48,437,950300,4541,+34.539613,-101.765888
48,437,950400,1297,+34.370390,-101.739330
48,439,100101,5882,+32.788196,-097.300139
48,439,100102,4849,+32.779504,-097.309520
48,439,100201,4771,+32.802195,-097.330190
48,439,100202,5449,+32.802610,-097.340109
48,439,100300,4690,+32.800033,-097.356601
48,439,100400,7514,+32.788472,-097.363867
48,439,100501,9707,+32.808574,-097.380247
48,439,100502,7491,+32.794882,-097.384717
48,439,100601,2027,+32.821580,-097.478261
48,439,100602,3759,+32.778889,-097.415929
48,439,100700,4847,+32.768643,-097.388779
48,439,100800,5901,+32.776292,-097.359431
48,439,100900,2009,+32.780295,-097.350334
48,439,101201,1966,+32.774652,-097.269847
48,439,101202,4769,+32.769477,-097.298518
48,439,101301,5053,+32.741649,-097.215550
48,439,101302,2801,+32.730975,-097.220314
48,439,101401,4931,+32.752827,-097.249117
48,439,101402,3674,+32.738369,-097.262983
48,439,101403,4504,+32.739876,-097.244055
48,439,101500,4328,+32.743886,-097.276464
48,439,101700,2620,+32.751349,-097.313260
48,439,102000,1316,+32.753126,-097.356563
48,439,102100,4782,+32.758636,-097.370075
48,439,102201,3344,+32.749576,-097.396528
48,439,102202,2626,+32.739471,-097.394136
48,439,102301,3176,+32.727219,-097.437415
48,439,102302,5551,+32.705989,-097.444881
48,439,102401,3698,+32.723474,-097.417644
48,439,102402,4185,+32.710635,-097.429799
48,439,102500,3546,+32.721946,-097.405908
48,439,102601,3557,+32.726939,-097.394146
48,439,102602,3581,+32.730514,-097.384147
48,439,102700,3179,+32.740598,-097.376391
48,439,102800,1153,+32.730038,-097.352599
48,439,103500,5851,+32.731755,-097.279667
48,439,103601,2800,+32.727133,-097.246458
48,439,103602,2105,+32.724836,-097.232104
48,439,103701,4348,+32.723094,-097.278659
48,439,103702,2799,+32.722864,-097.264875
48,439,103800,3559,+32.720974,-097.303515
48,439,104100,3468,+32.723188,-097.337519
48,439,104201,5922,+32.710723,-097.363311
48,439,104202,3284,+32.695245,-097.368366
48,439,104300,5754,+32.710589,-097.352871
48,439,104400,5452,+32.707295,-097.338230
48,439,104502,2968,+32.708174,-097.325913
48,439,104503,2643,+32.693514,-097.325113
48,439,104504,3206,+32.690593,-097.313359
48,439,104505,3651,+32.710186,-097.314226
48,439,104601,3687,+32.712247,-097.270156
48,439,104602,4751,+32.698948,-097.271597
48,439,104603,3775,+32.686356,-097.271770
48,439,104604,2723,+32.711616,-097.288264
48,439,104605,4131,+32.696591,-097.294013
48,439,104701,4916,+32.692158,-097.336373
48,439,104702,3329,+32.679970,-097.336855
48,439,104802,5649,+32.677866,-097.352501
48,439,104803,6211,+32.696065,-097.345989
48,439,104804,2840,+32.689344,-097.353867
48,439,104900,2711,+32.802999,-097.296478
48,439,105001,5950,+32.816989,-097.334649
48,439,105006,870,+32.815857,-097.312409
48,439,105007,4557,+32.854042,-097.302465
48,439,105008,7381,+32.855050,-097.324874
48,439,105201,5523,+32.731985,-097.458451
48,439,105203,2202,+32.720429,-097.467918
48,439,105204,3143,+32.732088,-097.476737
48,439,105205,4502,+32.730911,-097.469752
48,439,105403,5973,+32.710471,-097.379546
48,439,105404,3856,+32.686131,-097.384865
48,439,105405,3600,+32.697046,-097.407709
48,439,105406,5025,+32.700327,-097.422152
48,439,105502,5368,+32.661395,-097.378900
48,439,105503,5787,+32.652960,-097.398168
48,439,105505,4557,+32.670137,-097.391905
48,439,105507,6609,+32.667022,-097.428687
48,439,105508,6648,+32.656184,-097.412416
48,439,105510,7660,+32.634975,-097.399794
48,439,105511,5815,+32.634645,-097.379435
48,439,105512,4187,+32.645650,-097.383152
48,439,105513,2889,+32.672161,-097.414056
48,439,105514,2535,+32.673360,-097.404228
48,439,105600,5053,+32.678020,-097.366375
48,439,105701,3695,+32.663539,-097.361531
48,439,105703,3681,+32.654341,-097.363302
48,439,105704,8403,+32.642400,-097.360426
48,439,105800,4322,+32.665935,-097.342503
48,439,105901,3335,+32.679843,-097.322430
48,439,105902,6162,+32.681443,-097.299418
48,439,106001,7483,+32.642659,-097.334347
48,439,106002,3463,+32.656954,-097.304290
48,439,106004,5273,+32.626178,-097.286142
48,439,106101,1629,+32.691170,-097.256205
48,439,106102,3671,+32.675425,-097.251107
48,439,106201,3467,+32.707430,-097.258528
48,439,106202,4399,+32.708528,-097.247430
48,439,106300,3001,+32.715814,-097.237154
48,439,106400,2154,+32.688226,-097.233907
48,439,106502,2405,+32.754200,-097.226588
48,439,106503,5065,+32.751866,-097.208488
48,439,106507,1900,+32.765286,-097.249246
48,439,106509,4019,+32.778042,-097.157704
48,439,106510,8129,+32.797250,-097.189222
48,439,106511,6634,+32.769092,-097.195956
48,439,106512,4423,+32.754611,-097.191332
48,439,106513,2935,+32.740520,-097.190309
48,439,106514,4943,+32.752706,-097.168859
48,439,106515,3824,+32.769527,-097.227181
48,439,106516,5327,+32.763665,-097.227784
48,439,106517,7387,+32.817687,-097.081829
48,439,106518,3115,+32.820775,-097.053904
48,439,106600,2286,+32.801005,-097.423329
48,439,106700,2158,+32.826378,-097.429436
48,439,110101,6616,+32.830143,-097.265383
48,439,110102,4223,+32.808383,-097.267243
48,439,110202,3808,+32.802281,-097.282230
48,439,110203,8748,+32.852012,-097.279447
48,439,110204,6716,+32.820480,-097.281054
48,439,110301,3907,+32.794342,-097.261608
48,439,110302,5044,+32.788038,-097.282758
48,439,110401,4657,+32.811729,-097.438616
48,439,110402,4686,+32.803297,-097.402461
48,439,110500,7885,+32.776458,-097.397621
48,439,110600,2472,+32.758392,-097.416621
48,439,110701,6855,+32.766612,-097.464395
48,439,110703,4726,+32.749714,-097.468451
48,439,110704,4535,+32.748126,-097.455406
48,439,110805,6058,+32.752197,-097.492683
48,439,110806,4580,+32.752312,-097.512094
48,439,110807,5581,+32.727837,-097.508233
48,439,110808,1900,+32.686645,-097.510902
48,439,110809,1839,+32.666522,-097.496688
48,439,110901,4414,+32.707443,-097.462213
48,439,110903,1471,+32.690414,-097.422853
48,439,110905,4336,+32.674373,-097.444845
48,439,110906,4378,+32.670128,-097.462370
48,439,110907,2993,+32.670910,-097.480639
48,439,111003,2776,+32.654214,-097.344950
48,439,111005,9204,+32.628775,-097.341765
48,439,111008,7216,+32.579517,-097.370467
48,439,111010,2841,+32.606922,-097.496011
48,439,111011,9155,+32.616235,-097.378816
48,439,111012,8234,+32.625707,-097.363181
48,439,111013,7863,+32.589376,-097.335162
48,439,111015,2385,+32.572931,-097.352450
48,439,111016,9243,+32.562601,-097.336178
48,439,111017,10274,+32.617065,-097.398461
48,439,111018,2219,+32.566378,-097.399896
48,439,111102,5697,+32.652925,-097.269566
48,439,111103,3968,+32.668557,-097.258776
48,439,111104,2820,+32.667752,-097.273052
48,439,111202,6095,+32.630604,-097.285134
48,439,111203,5564,+32.591770,-097.294097
48,439,111204,4722,+32.566723,-097.274342
48,439,111301,9405,+32.583556,-097.207927
48,439,111304,6912,+32.595686,-097.122454
48,439,111306,4718,+32.576479,-097.160287
48,439,111307,3036,+32.583264,-097.144643
48,439,111308,1596,+32.569975,-097.129532
48,439,111309,4713,+32.558595,-097.131302
48,439,111310,7937,+32.606848,-097.091067
48,439,111311,6124,+32.597296,-097.101513
48,439,111312,3440,+32.582019,-097.113015
48,439,111313,5826,+32.576984,-097.077330
48,439,111314,4167,+32.557880,-097.065092
48,439,111402,5939,+32.643135,-097.171107
48,439,111404,8336,+32.656399,-097.212430
48,439,111405,2356,+32.636317,-097.226567
48,439,111406,3707,+32.606899,-097.153862
48,439,111407,3241,+32.634328,-097.145286
48,439,111408,2967,+32.624335,-097.185331
48,439,111409,5071,+32.637213,-097.151661
48,439,111505,3978,+32.726906,-097.156371
48,439,111506,5781,+32.714796,-097.163506
48,439,111513,4022,+32.656933,-097.068148
48,439,111514,6602,+32.661292,-097.083223
48,439,111516,6285,+32.661981,-097.122905
48,439,111521,8270,+32.698708,-097.070745
48,439,111522,7592,+32.699211,-097.089208
48,439,111523,8743,+32.687042,-097.081206
48,439,111524,7886,+32.698284,-097.107276
48,439,111525,6428,+32.687972,-097.116246
48,439,111526,4242,+32.702998,-097.138745
48,439,111529,4023,+32.697376,-097.175332
48,439,111530,6113,+32.666639,-097.151761
48,439,111531,4493,+32.667636,-097.178462
48,439,111532,7063,+32.660453,-097.198028
48,439,111533,5251,+32.654004,-097.148322
48,439,111534,6314,+32.655318,-097.179171
48,439,111536,3327,+32.701073,-097.049933
48,439,111537,6880,+32.686149,-097.048887
48,439,111538,5745,+32.670001,-097.050933
48,439,111539,8945,+32.657790,-097.050303
48,439,111540,6270,+32.663095,-097.104630
48,439,111541,3934,+32.651744,-097.109360
48,439,111542,6211,+32.635203,-097.109009
48,439,111543,7182,+32.649624,-097.125498
48,439,111544,7298,+32.638212,-097.124191
48,439,111545,2442,+32.692655,-097.158722
48,439,111546,6389,+32.681242,-097.175619
48,439,111547,15275,+32.637714,-097.084544
48,439,111548,7361,+32.635380,-097.054418
48,439,111549,6408,+32.594456,-097.055652
48,439,111550,12483,+32.618917,-097.115445
48,439,111551,7066,+32.605794,-097.130708
48,439,111552,3461,+32.693221,-097.138905
48,439,111553,3970,+32.685831,-097.138687
48,439,113001,3797,+32.772686,-097.045663
48,439,113002,6606,+32.734554,-097.041521
48,439,113102,4575,+32.784652,-097.109171
48,439,113104,3319,+32.778575,-097.090748
48,439,113107,2396,+32.771708,-097.119411
48,439,113108,4400,+32.768100,-097.134207
48,439,113109,3942,+32.768016,-097.076764
48,439,113110,4183,+32.766375,-097.090596
48,439,113111,3369,+32.770405,-097.101858
48,439,113112,2894,+32.766720,-097.108130
48,439,113113,3625,+32.795371,-097.058978
48,439,113114,3899,+32.784391,-097.074183
48,439,113115,3459,+32.771914,-097.067943
48,439,113116,3783,+32.779560,-097.065225
48,439,113206,5360,+32.817790,-097.249760
48,439,113207,4221,+32.886663,-097.226579
48,439,113210,6724,+32.882713,-097.203164
48,439,113212,4092,+32.830131,-097.242427
48,439,113213,3447,+32.831533,-097.224251
48,439,113214,4761,+32.871146,-097.232691
48,439,113215,4796,+32.869784,-097.218801
48,439,113216,5299,+32.851973,-097.228839
48,439,113217,4500,+32.844104,-097.221602
48,439,113218,2390,+32.869755,-097.194068
48,439,113220,6271,+32.841344,-097.202780
48,439,113221,4798,+32.853046,-097.204184
48,439,113301,3836,+32.816319,-097.224505
48,439,113302,4060,+32.804285,-097.233304
48,439,113403,2497,+32.830143,-097.191737
48,439,113404,5612,+32.830096,-097.174559
48,439,113405,5975,+32.816032,-097.200340
48,439,113407,5431,+32.817177,-097.159681
48,439,113408,5424,+32.816998,-097.176023
48,439,113509,4425,+32.845387,-097.091656
48,439,113510,4232,+32.846389,-097.076243
48,439,113511,3683,+32.826545,-097.115861
48,439,113512,5529,+32.830265,-097.122497
48,439,113513,5381,+32.828933,-097.077490
48,439,113514,5020,+32.830470,-097.092231
48,439,113516,4107,+32.858187,-097.091254
48,439,113517,3773,+32.857367,-097.078303
48,439,113518,5258,+32.857786,-097.070212
48,439,113519,5917,+32.873574,-097.089250
48,439,113520,5208,+32.871395,-097.074324
48,439,113607,4349,+32.831889,-097.161028
48,439,113610,11126,+32.898505,-097.164316
48,439,113611,4535,+32.872310,-097.178102
48,439,113612,4356,+32.859176,-097.169378
48,439,113613,4016,+32.845547,-097.174958
48,439,113618,5600,+32.828770,-097.143043
48,439,113619,4677,+32.817893,-097.143322
48,439,113622,5773,+32.873790,-097.133169
48,439,113623,3629,+32.862801,-097.118836
48,439,113624,4201,+32.855929,-097.116323
48,439,113625,3295,+32.863517,-097.146050
48,439,113626,3753,+32.856930,-097.147693
48,439,113627,5725,+32.848441,-097.119778
48,439,113628,4365,+32.841922,-097.119595
48,439,113629,4283,+32.844476,-097.149366
48,439,113630,3433,+32.846695,-097.144000
48,439,113631,6464,+32.915481,-097.107624
48,439,113632,5005,+32.902180,-097.112447
48,439,113633,3968,+32.888820,-097.113708
48,439,113634,4969,+32.895641,-097.134422
48,439,113703,9179,+32.956289,-097.066971
48,439,113705,5597,+32.931420,-097.086384
48,439,113707,4957,+32.964193,-097.109592
48,439,113709,4806,+32.888287,-097.089761
48,439,113710,3758,+32.957115,-097.095204
48,439,113711,3991,+32.947732,-097.098559
48,439,113803,5632,+32.887002,-097.246966
48,439,113808,6349,+32.875256,-097.247232
48,439,113809,4700,+32.866041,-097.252348
48,439,113810,4538,+32.855952,-097.249976
48,439,113811,3648,+32.847403,-097.255193
48,439,113812,5221,+32.903240,-097.243834
48,439,113813,4961,+32.899646,-097.227583
48,439,113814,3963,+32.900465,-097.201571
48,439,113815,5659,+32.916208,-097.205254
48,439,113816,5141,+32.917947,-097.236258
48,439,113906,5793,+32.956091,-097.171327
48,439,113907,6340,+32.967318,-097.138380
48,439,113908,5261,+32.932434,-097.168852
48,439,113909,7189,+32.928496,-097.137451
48,439,113910,8081,+32.959309,-097.218250
48,439,113911,7008,+32.935758,-097.236145
48,439,113912,6051,+32.932855,-097.202186
48,439,113916,4344,+32.867681,-097.297969
48,439,113917,7409,+32.866277,-097.272708
48,439,113918,5159,+32.870439,-097.285168
48,439,113919,7343,+32.883422,-097.280614
48,439,113920,5432,+32.884872,-097.267004
48,439,113921,20235,+32.911055,-097.274178
48,439,113922,17787,+32.915669,-097.296934
48,439,113923,2797,+32.872337,-097.309238
48,439,113924,4512,+32.885998,-097.299317
48,439,113925,3905,+32.878309,-097.296215
48,439,113926,12227,+32.899862,-097.333106
48,439,113927,11260,+32.963124,-097.289067
48,439,113928,8356,+32.963588,-097.268655
48,439,113929,8361,+32.946261,-097.270507
48,439,114003,7560,+32.869279,-097.347969
48,439,114005,7801,+32.868706,-097.380165
48,439,114006,6556,+32.852945,-097.374883
48,439,114007,13123,+32.842062,-097.412866
48,439,114008,11631,+32.855722,-097.389763
48,439,114102,8097,+32.879724,-097.444074
48,439,114103,20164,+32.946780,-097.381327
48,439,114104,6844,+32.928735,-097.437029
48,439,114203,5491,+32.943520,-097.524534
48,439,114204,5893,+32.898188,-097.530777
48,439,114205,3106,+32.871705,-097.527471
48,439,114206,4468,+32.838862,-097.515311
48,439,114207,5931,+32.783620,-097.497027
48,439,121601,7326,+32.744488,-097.151214
48,439,121604,6098,+32.747392,-097.137770
48,439,121605,2960,+32.748366,-097.125499
48,439,121606,3318,+32.714243,-097.182727
48,439,121608,5173,+32.700669,-097.189768
48,439,121609,6056,+32.685120,-097.213674
48,439,121610,2327,+32.687808,-097.194148
48,439,121611,4580,+32.675967,-097.212839
48,439,121702,2079,+32.752424,-097.091366
48,439,121703,5658,+32.751013,-097.113538
48,439,121704,3429,+32.749586,-097.103806
48,439,121903,5810,+32.722578,-097.053056
48,439,121904,4505,+32.725219,-097.059344
48,439,121905,5480,+32.709803,-097.074271
48,439,121906,3944,+32.717527,-097.071007
48,439,122001,4031,+32.724407,-097.070779
48,439,122002,4815,+32.731901,-097.071070
48,439,122100,6676,+32.728368,-097.086843
48,439,122200,2149,+32.741733,-097.106031
48,439,122300,4112,+32.731785,-097.111256
48,439,122400,5760,+32.725715,-097.115666
48,439,122500,3839,+32.728604,-097.140519
48,439,122600,3844,+32.714797,-097.138598
48,439,122700,4777,+32.713226,-097.123250
48,439,122801,3709,+32.715301,-097.111741
48,439,122802,4311,+32.711810,-097.103197
48,439,122900,7476,+32.713844,-097.089256
48,439,123000,6173,+32.739983,-097.424251
48,439,123100,3012,+32.737812,-097.310432
48,439,123200,1896,+32.769242,-097.330242
48,439,123300,4539,+32.753143,-097.335377
48,439,123400,2025,+32.733816,-097.339088
48,439,123500,3048,+32.723452,-097.315569
48,439,123600,2598,+32.728192,-097.328625
48,439,980000,15,+32.924385,-097.097907
